소방서,연월,시간대,지역,이송수,출동수,평균기온
강남소방서,201808,11.0,서울,100.0,142,30.329032258064515
강남소방서,201808,12.0,서울,126.0,133,31.345161290322583
강남소방서,201808,13.0,서울,111.0,151,31.80322580645161
강남소방서,201808,14.0,서울,112.0,146,32.08709677419355
강남소방서,201808,15.0,서울,91.0,131,32.39354838709678
강남소방서,201808,16.0,서울,102.0,130,32.44193548387097
강남소방서,201808,17.0,서울,87.0,144,31.783870967741933
강남소방서,201808,18.0,서울,104.0,136,31.080645161290324
강남소방서,201808,19.0,서울,108.0,153,29.88064516129032
강남소방서,201808,20.0,서울,92.0,133,28.770967741935483
강남소방서,201808,21.0,서울,119.0,135,28.13225806451613
강남소방서,201808,22.0,서울,113.0,159,27.687096774193545
강남소방서,201808,23.0,서울,107.0,144,27.296774193548387
강남소방서,201809,0.0,서울,51.0,91,20.023333333333333
강남소방서,201809,1.0,서울,82.0,106,19.646666666666665
강남소방서,201809,2.0,서울,61.0,83,19.28666666666667
강남소방서,201809,3.0,서울,46.0,61,18.9
강남소방서,201809,4.0,서울,50.0,71,18.60666666666667
강남소방서,201809,5.0,서울,63.0,69,18.32333333333333
강남소방서,201809,6.0,서울,56.0,69,18.040000000000003
강남소방서,201809,7.0,서울,51.0,62,17.983333333333334
강남소방서,201809,8.0,서울,102.0,116,18.756666666666668
강남소방서,201809,9.0,서울,93.0,114,20.383333333333333
강남소방서,201809,10.0,서울,95.0,129,21.896666666666665
강남소방서,201809,11.0,서울,80.0,116,23.02
강남소방서,201809,12.0,서울,102.0,111,24.026666666666664
강남소방서,201809,13.0,서울,87.0,115,24.73333333333333
강남소방서,201809,14.0,서울,106.0,132,25.34333333333333
강남소방서,201809,15.0,서울,99.0,127,25.51
강남소방서,201809,16.0,서울,94.0,114,25.47
강남소방서,201809,17.0,서울,83.0,114,25.006666666666668
강남소방서,201809,18.0,서울,107.0,131,23.986666666666668
강남소방서,201809,19.0,서울,107.0,129,22.76
강남소방서,201809,20.0,서울,98.0,122,21.96333333333333
강남소방서,201809,21.0,서울,90.0,114,21.30666666666667
강남소방서,201809,22.0,서울,67.0,103,20.76333333333333
강남소방서,201809,23.0,서울,81.0,113,20.23333333333333
강남소방서,201810,0.0,서울,89.0,105,11.461290322580645
강남소방서,201810,1.0,서울,56.0,68,11.03225806451613
강남소방서,201810,2.0,서울,56.0,77,10.525806451612905
강남소방서,201810,3.0,서울,51.0,83,10.167741935483871
강남소방서,201810,4.0,서울,48.0,56,9.903225806451612
강남소방서,201810,5.0,서울,48.0,63,9.54516129032258
강남소방서,201810,6.0,서울,51.0,72,9.26774193548387
강남소방서,201810,7.0,서울,69.0,75,9.138709677419357
강남소방서,201810,8.0,서울,98.0,125,9.577419354838709
강남소방서,201810,9.0,서울,112.0,140,11.283870967741937
강남소방서,201810,10.0,서울,111.0,141,13.36774193548387
강남소방서,201810,11.0,서울,110.0,118,15.064516129032258
강남소방서,201810,12.0,서울,104.0,118,16.216129032258063
강남소방서,201810,13.0,서울,102.0,123,16.990322580645163
강남소방서,201810,14.0,서울,87.0,106,17.638709677419353
강남소방서,201810,15.0,서울,109.0,149,17.993548387096773
강남소방서,201810,16.0,서울,90.0,120,17.825806451612905
강남소방서,201810,17.0,서울,99.0,123,16.916129032258063
강남소방서,201810,18.0,서울,87.0,127,15.46774193548387
강남소방서,201810,19.0,서울,89.0,119,14.416129032258064
강남소방서,201810,20.0,서울,98.0,109,13.603225806451611
강남소방서,201810,21.0,서울,71.0,109,12.858064516129032
강남소방서,201810,22.0,서울,81.0,129,12.225806451612904
강남소방서,201810,23.0,서울,72.0,118,11.651612903225804
강남소방서,201811,0.0,서울,71.0,107,6.443333333333333
강남소방서,201811,1.0,서울,70.0,86,5.996666666666667
강남소방서,201811,2.0,서울,52.0,79,5.656666666666666
강남소방서,201811,3.0,서울,57.0,64,5.23
강남소방서,201811,4.0,서울,31.0,48,4.886666666666667
강남소방서,201811,5.0,서울,51.0,57,4.67
강남소방서,201811,6.0,서울,60.0,58,4.433333333333334
강남소방서,201811,7.0,서울,67.0,82,4.156666666666667
강남소방서,201811,8.0,서울,84.0,96,4.203333333333333
강남소방서,201811,9.0,서울,117.0,134,5.423333333333333
강남소방서,201811,10.0,서울,105.0,142,7.4766666666666675
강남소방서,201811,11.0,서울,100.0,127,9.53
강남소방서,201811,12.0,서울,105.0,132,10.92
강남소방서,201811,13.0,서울,93.0,127,11.89
강남소방서,201811,14.0,서울,90.0,109,12.366666666666667
강남소방서,201811,15.0,서울,105.0,134,12.386666666666668
강남소방서,201811,16.0,서울,77.0,103,11.946666666666664
강남소방서,201811,17.0,서울,96.0,144,10.873333333333331
강남소방서,201811,18.0,서울,109.0,127,9.913793103448276
강남소방서,201811,19.0,서울,86.0,122,8.979999999999999
강남소방서,201811,20.0,서울,77.0,102,8.373333333333333
강남소방서,201811,21.0,서울,67.0,114,7.896666666666666
강남소방서,201811,22.0,서울,82.0,104,7.276666666666667
강남소방서,201811,23.0,서울,87.0,109,6.816666666666666
강남소방서,201812,0.0,서울,78.0,138,-1.632258064516129
강남소방서,201812,1.0,서울,80.0,117,-1.935483870967742
강남소방서,201812,2.0,서울,50.0,72,-2.2548387096774194
강남소방서,201812,3.0,서울,46.0,60,-2.487096774193548
강남소방서,201812,4.0,서울,65.0,80,-2.6548387096774198
강남소방서,201812,5.0,서울,58.0,77,-2.903225806451613
강남소방서,201812,6.0,서울,55.0,83,-3.206451612903226
강남소방서,201812,7.0,서울,80.0,88,-3.383870967741936
강남소방서,201812,8.0,서울,103.0,123,-3.435483870967742
강남소방서,201812,9.0,서울,123.0,147,-2.929032258064516
강남소방서,201812,10.0,서울,131.0,137,-1.5838709677419356
강남소방서,201812,11.0,서울,96.0,136,0.1354838709677421
강남소방서,201812,12.0,서울,104.0,115,1.5419354838709676
강남소방서,201812,13.0,서울,112.0,133,2.5580645161290323
강남소방서,201812,14.0,서울,117.0,128,3.2
강남소방서,201812,15.0,서울,128.0,154,3.438709677419355
강남소방서,201812,16.0,서울,106.0,138,3.074193548387097
강남소방서,201812,17.0,서울,127.0,142,2.05483870967742
강남소방서,201812,18.0,서울,103.0,121,1.1387096774193548
강남소방서,201812,19.0,서울,91.0,123,0.5096774193548387
강남소방서,201812,20.0,서울,91.0,120,-0.0774193548387097
강남소방서,201812,21.0,서울,106.0,142,-0.5677419354838709
강남소방서,201812,22.0,서울,88.0,134,-1.0451612903225806
강남소방서,201812,23.0,서울,104.0,126,-1.467741935483871
강남소방서,201901,0.0,서울,80.0,116,-1.970967741935484
강남소방서,201901,1.0,서울,68.0,91,-2.2516129032258063
강남소방서,201901,2.0,서울,65.0,89,-2.6258064516129034
강남소방서,201901,3.0,서울,42.0,62,-2.874193548387097
강남소방서,201901,4.0,서울,45.0,63,-3.2516129032258063
강남소방서,201901,5.0,서울,54.0,62,-3.570967741935484
강남소방서,201901,6.0,서울,55.0,68,-3.841935483870968
강남소방서,201901,7.0,서울,59.0,69,-4.070967741935484
강남소방서,201901,8.0,서울,94.0,113,-4.254838709677419
강남소방서,201901,9.0,서울,109.0,131,-3.6806451612903226
강남소방서,201901,10.0,서울,130.0,132,-1.8741935483870968
강남소방서,201901,11.0,서울,80.0,125,0.0193548387096774
강남소방서,201901,12.0,서울,121.0,142,1.3645161290322585
강남소방서,201901,13.0,서울,101.0,137,2.2451612903225806
강남소방서,201901,14.0,서울,92.0,120,2.9935483870967743
강남소방서,201901,15.0,서울,130.0,149,3.532258064516129
강남소방서,201901,16.0,서울,92.0,112,3.367741935483872
강남소방서,201901,17.0,서울,80.0,103,2.42258064516129
강남소방서,201901,18.0,서울,106.0,129,1.0838709677419356
강남소방서,201901,19.0,서울,78.0,108,0.2903225806451613
강남소방서,201901,20.0,서울,90.0,119,-0.3645161290322581
강남소방서,201901,21.0,서울,88.0,118,-0.8741935483870968
강남소방서,201901,22.0,서울,80.0,118,-1.3225806451612905
강남소방서,201901,23.0,서울,73.0,117,-1.6903225806451612
강남소방서,201902,0.0,서울,67.0,93,-0.3428571428571428
강남소방서,201902,1.0,서울,56.0,80,-0.7964285714285715
강남소방서,201902,2.0,서울,58.0,73,-1.1678571428571427
강남소방서,201902,3.0,서울,37.0,47,-1.4821428571428572
강남소방서,201902,4.0,서울,35.0,48,-1.8392857142857144
강남소방서,201902,5.0,서울,44.0,52,-2.210714285714286
강남소방서,201902,6.0,서울,50.0,70,-2.435714285714286
강남소방서,201902,7.0,서울,71.0,80,-2.5785714285714287
강남소방서,201902,8.0,서울,86.0,114,-2.582142857142857
강남소방서,201902,9.0,서울,147.0,126,-1.725
강남소방서,201902,10.0,서울,92.0,121,0.2285714285714285
강남소방서,201902,11.0,서울,98.0,108,1.8571428571428568
강남소방서,201902,12.0,서울,85.0,89,3.225
강남소방서,201902,13.0,서울,90.0,112,4.267857142857143
강남소방서,201902,14.0,서울,66.0,94,5.0
강남소방서,201902,15.0,서울,63.0,90,5.242857142857143
강남소방서,201902,16.0,서울,65.0,94,5.257142857142857
강남소방서,201902,17.0,서울,60.0,91,4.767857142857143
강남소방서,201902,18.0,서울,81.0,99,3.542857142857143
강남소방서,201902,19.0,서울,86.0,98,2.564285714285714
강남소방서,201902,20.0,서울,102.0,105,1.8214285714285716
강남소방서,201902,21.0,서울,83.0,106,1.3678571428571429
강남소방서,201902,22.0,서울,87.0,100,0.925
강남소방서,201902,23.0,서울,86.0,94,0.4785714285714285
강남소방서,201903,0.0,서울,84.0,102,5.329032258064516
강남소방서,201903,1.0,서울,72.0,81,4.906451612903226
강남소방서,201903,2.0,서울,69.0,84,4.580645161290323
강남소방서,201903,3.0,서울,45.0,61,4.306451612903226
강남소방서,201903,4.0,서울,53.0,52,4.051612903225807
강남소방서,201903,5.0,서울,61.0,71,3.793548387096775
강남소방서,201903,6.0,서울,55.0,54,3.5903225806451613
강남소방서,201903,7.0,서울,85.0,96,3.458064516129032
강남소방서,201903,8.0,서울,100.0,117,3.864516129032258
강남소방서,201903,9.0,서울,105.0,129,5.367741935483871
강남소방서,201903,10.0,서울,114.0,118,7.312903225806451
강남소방서,201903,11.0,서울,121.0,123,8.893548387096773
강남소방서,201903,12.0,서울,121.0,138,10.148387096774194
강남소방서,201903,13.0,서울,107.0,114,11.003225806451614
강남소방서,201903,14.0,서울,87.0,112,11.474193548387095
강남소방서,201903,15.0,서울,111.0,134,11.78064516129032
강남소방서,201903,16.0,서울,91.0,110,11.564516129032258
강남소방서,201903,17.0,서울,106.0,137,10.687096774193549
강남소방서,201903,18.0,서울,99.0,115,9.49032258064516
강남소방서,201903,19.0,서울,93.0,100,8.161290322580646
강남소방서,201903,20.0,서울,85.0,115,7.351612903225806
강남소방서,201903,21.0,서울,90.0,112,6.735483870967743
강남소방서,201903,22.0,서울,84.0,120,6.274193548387097
강남소방서,201903,23.0,서울,88.0,106,5.774193548387097
강남소방서,201904,0.0,서울,86.0,107,9.8
강남소방서,201904,1.0,서울,56.0,78,9.383333333333333
강남소방서,201904,2.0,서울,35.0,53,8.99
강남소방서,201904,3.0,서울,49.0,62,8.59
강남소방서,201904,4.0,서울,48.0,67,8.28
강남소방서,201904,5.0,서울,51.0,60,8.073333333333332
강남소방서,201904,6.0,서울,54.0,64,7.92
강남소방서,201904,7.0,서울,77.0,83,8.139999999999999
강남소방서,201904,8.0,서울,101.0,115,9.383333333333333
강남소방서,201904,9.0,서울,103.0,106,11.193333333333332
강남소방서,201904,10.0,서울,101.0,111,12.876666666666669
강남소방서,201904,11.0,서울,110.0,129,14.113333333333332
강남소방서,201904,12.0,서울,127.0,153,15.23
강남소방서,201904,13.0,서울,118.0,139,16.006666666666668
강남소방서,201904,14.0,서울,78.0,106,16.513333333333332
강남소방서,201904,15.0,서울,95.0,119,16.89
강남소방서,201904,16.0,서울,105.0,122,16.716666666666665
강남소방서,201904,17.0,서울,96.0,119,16.07
강남소방서,201904,18.0,서울,114.0,134,15.026666666666667
강남소방서,201904,19.0,서울,105.0,111,13.656666666666666
강남소방서,201904,20.0,서울,87.0,105,12.64
강남소방서,201904,21.0,서울,105.0,125,11.903333333333334
강남소방서,201904,22.0,서울,100.0,122,11.233333333333333
강남소방서,201904,23.0,서울,77.0,98,10.65
강남소방서,201905,0.0,서울,62.0,102,16.925806451612903
강남소방서,201905,1.0,서울,62.0,92,16.42258064516129
강남소방서,201905,2.0,서울,51.0,73,15.896774193548389
강남소방서,201905,3.0,서울,55.0,66,15.348387096774196
강남소방서,201905,4.0,서울,46.0,62,14.861290322580643
강남소방서,201905,5.0,서울,51.0,60,14.36451612903226
강남소방서,201905,6.0,서울,60.0,63,14.083870967741936
강남소방서,201905,7.0,서울,72.0,94,14.783870967741937
강남소방서,201905,8.0,서울,117.0,133,16.809677419354838
강남소방서,201905,9.0,서울,119.0,121,18.73548387096774
강남소방서,201905,10.0,서울,116.0,138,20.493548387096773
강남소방서,201905,11.0,서울,98.0,110,21.970967741935485
강남소방서,201905,12.0,서울,143.0,150,23.248387096774195
강남소방서,201905,13.0,서울,124.0,150,24.203225806451613
강남소방서,201905,14.0,서울,133.0,141,24.703225806451613
강남소방서,201905,15.0,서울,121.0,133,24.92258064516129
강남소방서,201905,16.0,서울,120.0,144,24.693548387096776
강남소방서,201905,17.0,서울,95.0,121,24.096774193548388
강남소방서,201905,18.0,서울,104.0,154,22.983870967741936
강남소방서,201905,19.0,서울,86.0,122,21.387096774193548
강남소방서,201905,20.0,서울,104.0,134,19.90967741935484
강남소방서,201905,21.0,서울,105.0,124,19.01290322580645
강남소방서,201905,22.0,서울,78.0,116,18.293548387096774
강남소방서,201905,23.0,서울,94.0,125,17.63225806451613
강남소방서,201906,0.0,서울,71.0,112,20.19333333333333
강남소방서,201906,1.0,서울,67.0,99,19.723333333333336
강남소방서,201906,2.0,서울,62.0,80,19.316666666666663
강남소방서,201906,3.0,서울,58.0,74,19.006666666666668
강남소방서,201906,4.0,서울,39.0,53,18.776666666666664
강남소방서,201906,5.0,서울,45.0,66,18.50333333333333
강남소방서,201906,6.0,서울,49.0,63,18.4
강남소방서,201906,7.0,서울,85.0,97,19.15
강남소방서,201906,8.0,서울,92.0,109,20.540000000000003
강남소방서,201906,9.0,서울,106.0,111,21.916666666666668
강남소방서,201906,10.0,서울,121.0,120,23.21
강남소방서,201906,11.0,서울,110.0,133,24.3
강남소방서,201906,12.0,서울,125.0,135,25.293333333333333
강남소방서,201906,13.0,서울,111.0,132,26.02
강남소방서,201906,14.0,서울,113.0,121,26.62
강남소방서,201906,15.0,서울,107.0,113,27.026666666666664
강남소방서,201906,16.0,서울,115.0,135,26.863333333333333
강남소방서,201906,17.0,서울,144.0,144,26.423333333333336
강남소방서,201906,18.0,서울,107.0,129,25.76333333333333
강남소방서,201906,19.0,서울,95.0,121,24.55
강남소방서,201906,20.0,서울,113.0,119,23.196666666666665
강남소방서,201906,21.0,서울,95.0,113,22.196666666666665
강남소방서,201906,22.0,서울,91.0,119,21.41333333333333
강남소방서,201906,23.0,서울,88.0,110,20.84
강남소방서,201907,0.0,서울,94.0,147,24.37741935483871
강남소방서,201907,1.0,서울,62.0,102,24.038709677419355
강남소방서,201907,2.0,서울,60.0,84,23.76129032258065
강남소방서,201907,3.0,서울,49.0,76,23.516129032258064
강남소방서,201907,4.0,서울,62.0,78,23.31290322580645
강남소방서,201907,5.0,서울,64.0,78,23.161290322580644
강남소방서,201907,6.0,서울,76.0,84,23.11935483870968
강남소방서,201907,7.0,서울,90.0,88,23.506451612903227
강남소방서,201907,8.0,서울,148.0,154,24.248387096774195
강남소방서,201907,9.0,서울,147.0,169,25.003225806451614
강남소방서,201907,10.0,서울,129.0,171,25.97741935483871
강남소방서,201907,11.0,서울,102.0,128,26.98064516129032
강남소방서,201907,12.0,서울,135.0,146,27.86774193548387
강남소방서,201907,13.0,서울,115.0,141,28.567741935483877
강남소방서,201907,14.0,서울,105.0,138,29.01290322580645
강남소방서,201907,15.0,서울,93.0,118,29.374193548387098
강남소방서,201907,16.0,서울,119.0,136,29.21935483870968
강남소방서,201907,17.0,서울,113.0,125,28.664516129032258
강남소방서,201907,18.0,서울,122.0,153,28.01935483870968
강남소방서,201907,19.0,서울,100.0,128,27.161290322580644
강남소방서,201907,20.0,서울,97.0,132,26.21935483870968
강남소방서,201907,21.0,서울,118.0,128,25.574193548387097
